"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
"27" 4.44576350363286 3.83151882554416 2.29195747974952 2.93499914846805 3.4904285153901 3.19007990720083 4.12532641413084 6.56526497003536 2.51741482286551 4.89111921732727 3.07580148128493
"28" 4.2071048743477 3.28258691050105 2.84630959435665 2.43366131913023 1.88858365386359 2.146061772215 4.15760675605744 7.02464903045364 2.79589186532394 3.47477322689144 2.65412539957164
"29" 4.57652867180437 3.57083714575482 2.99603120441109 3.3248838731069 2.63188884013665 3.52890108904318 3.46001453442036 5.73009978297357 -0.0176543059184526 3.6146308016394 2.51818963593506
"30" 3.80248287853041 3.12715649024671 2.35822731996474 1.95372948698012 4.13676527810605 1.60919514800964 3.03207225590648 6.06145691892802 3.2063353611707 3.56278119402825 3.55560000654662
"31" 3.79261472753831 2.95628010836919 2.22070597357263 1.89475003754294 3.69635146895264 3.93034882610822 3.41177345303852 6.52941883826223 3.21945545491693 3.67983948926174 3.26190438341644
"32" 2.65796495763038 3.1615168767325 2.7568271489313 4.34213760206212 2.79116510781272 3.11423252607169 4.29946093165166 6.03548143252476 2.55146839758249 2.74492068728792 2.75924217449724
"33" 3.75985327639228 2.8000168023747 2.96340761053442 2.74857405156608 2.34180580614733 1.81548251505054 2.64088264773911 4.254193263164 0.758757842840631 2.91404353676613 3.58792012734368
"34" 3.73936907247241 2.79591397725834 3.43059405898801 3.13751248877988 3.25424296870549 2.21464105646599 2.86214196525828 6.22455842927536 2.46857092606977 2.99967139950882 2.91013270322522
"35" 4.19563369048905 3.40133497855142 2.2398822187666 5.45334369850978 2.79116510781272 3.11132374039516 4.10045718914163 7.04228617193974 3.17223452515919 3.71241691991651 2.86031579168671
"36" 3.77167000642217 3.86868721837441 2.93333056758349 5.55455296904131 3.82209829790016 3.27815489297473 2.7834886946706 6.12468339089421 0.684408879688692 2.84516690430509 3.40847117451861
"37" 3.26790501007376 2.63905296439604 3.05444749037616 4.57968086162296 4.06560209335645 3.45806110950609 3.47639264199308 6.61069604471776 3.3438367485452 4.18715784507264 2.6423920165726
"38" 4.49428417954795 3.74536165424004 3.4235821632582 5.23496100906681 3.56953269648137 3.39267374185567 3.40485235118087 5.68357976733868 2.29141715528832 3.09533112910352 1.2952179688673
"39" 3.81551083876844 3.57636193507976 2.34601889372692 4.83652431794428 3.25424296870549 2.23324105789582 3.22667063509016 5.96357934361845 2.96037677631706 3.28373742809978 3.10760824050534
"40" 3.28121412839097 2.61601125490076 3.15084020558806 4.20998825310346 4.11903717481247 2.34511779734999 3.29357120020823 5.67675380226828 2.95824429760542 3.55842018558286 2.32134313706504
"41" 3.82599378035455 2.37993729326706 2.98205504177689 3.32560560025306 2.7408400239252 1.17529182495157 3.39260413340512 6.11589212548303 1.73225352968233 3.13487872228053 3.54239560140991
"42" 4.46626585495248 3.70101224229367 1.86239703820011 2.06795565751866 3.13113691056019 3.23697395571257 3.88238541383774 6.98007594056176 2.73032164999188 3.30126337550924 3.2515712731018
"43" 4.02872691720269 2.93937709531165 2.32993769719211 2.84806683929752 2.87919845729804 2.72610481538644 3.39631034033933 5.82894561761021 2.80283706257367 3.22529120292049 2.43992653979184
"44" 1.69973598631205 1.94336360413359 2.71085166363095 3.50966917438941 3.29212628660779 2.73923342944114 3.67853383661678 6.75460409948796 1.46237018223191 2.7531687138922 3.0209904181288
"45" 3.83639004842794 2.99339028259619 2.72832757878 3.00442142381634 2.55722731136763 2.52983248684376 2.71949190040446 5.6937321388027 3.25741364070564 4.01038038559672 3.56885125901142
"46" 4.11552421730692 2.75157288870764 3.18882048316939 5.37445484542919 4.29045944114839 2.6754638874495 3.31587932085408 6.07073772800249 2.47208308620865 3.21074307294314 1.2352613326002
"47" 4.345273403534 3.58829078215476 1.85191577383471 2.03934265663994 0 2.26340260844353 3.28469095857004 6.10702288774225 2.1168492423927 3.25858876517513 3.59914097544602
"48" 4.14463187479988 3.47593530178389 2.73677114277356 3.76736047954697 3.9759363311718 2.31643573408714 3.45901168256902 7.05185562295589 3.34319313709198 3.92254701169086 2.83370563316472
"49" 4.06924674032167 3.25973839080934 2.75355693089095 2.72388383238621 3.06805293513362 2.19065402073926 3.31361934856721 6.03548143252476 2.57077925697186 3.40815905658865 2.48487432539838
"50" 3.98830865021569 2.95148043976296 3.56805978228404 4.55602551398006 4.39814601655377 3.22061772319197 4.15977181458951 6.88959130835447 0.11347707676807 4.53657491051131 2.38402044541978
"51" 3.73470486271051 2.43302523781254 3.44123025376917 4.81031221275798 4.14630430115281 3.73290802613831 1.61549920338269 6.02586597382531 2.47374745382141 2.94434006854656 2.43034134568694
"52" 3.97557251922692 3.37217776736471 3.83776247341638 5.92306355140316 4.70953020131233 2.74921996010446 3.57374428454934 5.68357976733868 2.61406308894762 3.05712255097494 3.19412255087992
"53" 4.53635517336886 3.59490675219643 3.15163116675835 4.46955243220359 2.58776403522771 3.72199178910409 4.465342615897 7.43838353004431 2.31411115576209 3.31441352678131 2.72852359174633
"54" 4.29877021845501 3.34263694226409 3.41625043528364 3.53801571575633 2.45958884180371 1.4680990439765 2.67974568249187 3.3178157727231 1.28182021726322 2.38159216928928 2.1154190601045
"55" 3.96199448748312 3.84166185483208 3.10548055829255 4.77316313325765 4.0926765051214 2.34972913404361 2.51066399661044 5.8111409929767 2.47488686775646 3.19972553974749 5.24718067326296
"56" 4.08673751340516 3.03021655341675 2.450280704612 2.51011515205507 3.45315712059287 3.07751552618254 3.09535640992011 6.51174532964473 1.16218346675236 2.42432862722144 4.47986834171755
"57" 3.63551182055158 2.97454755039157 2.66327095825079 4.05162750592256 2.67414864942653 1.96014187060062 3.5966973424554 6.71901315438526 1.43447730243937 3.10572057970075 3.71077730064537
"58" 3.36772720832924 2.31677324325025 2.52081097302497 4.57480038363421 1.45628673293993 2.70972846473976 3.54538395230991 5.36129216570943 1.70381675145496 3.51891101413861 4.09608987344931
"59" 4.6787145366987 3.77071385364181 1.56837840891264 3.97814272403255 3.85014760171006 3.01725436639175 3.80088041387689 6.49375383985169 1.23547065737703 2.23928278463501 4.01420643253675
"60" 4.33558974485595 3.18929401340907 3.54577921869982 -0.146595220197223 2.65324196460721 2.6937697720644 4.8750456578861 6.1527326947041 3.14034245128311 3.64618581578102 3.29138698895269
"61" 5.27413874587651 4.96839031262448 3.465345283597 5.79491975708437 3.35340671782581 2.39942059288904 3.39832188520405 5.43372200355424 2.46066030203441 3.22741743148068 2.43201782958428
"62" 3.66901061565946 3.42803032049876 2.64287417319449 4.99862520122878 3.70622809244855 2.52120205637336 2.93081183499189 5.99146454710798 3.00381377446821 3.0119870171978 3.07411779848319
"63" 3.27321757781248 3.94151281315215 2.51713245234531 4.18595173747601 0.89199803930511 1.90011930520077 2.9047549316627 5.40717177146012 2.72324110532473 3.58109555461973 3.53390404317024
"64" 3.32588749028601 2.64023540291696 3.55601235380509 6.07532631900948 4.86753445045558 3.23901577163324 3.28680460372328 5.99893656194668 3.29322221698587 3.93616995575696 3.01964734553716
"65" 4.74230704208468 3.94417629809627 3.57606179679 4.07473599884272 4.31748811353631 3.0586149846968 3.81507522599317 7.20489251020467 2.59970204289848 3.05208656527934 3.88815359861491
"66" 4.30287290058892 3.79714276211186 2.84425284339988 2.86010637420254 3.3357695763397 3.17890651926467 3.09261064329845 5.76519110278484 2.86950038917949 3.40819758875668 3.84865848665329
"67" 4.32815459233807 3.42750100437563 1.54304480015366 3.29876179321813 3.29212628660779 3.04562207201093 4.04521804729722 6.36818718635049 2.66898529280789 3.34378983201303 2.60488107297471
"68" 4.30223828263822 3.72126835684516 1.94257685067396 2.41971730407048 3.92986292355648 2.67538144322337 6.02063249264196 7.44716835960004 2.82388004615844 3.37528963202983 2.40184703233599
"69" 4.26263527405307 3.23037925724295 2.83172333807975 2.31123732487447 2.67414864942653 1.91452739609267 3.09058708501223 5.88332238848828 2.85499933123906 3.96706403530612 2.75947398954448
"70" 3.95775369506268 2.73855629296586 3.063463272058 3.04936559004326 2.75366071235426 3.52645712063238 3.33788554933693 5.64897423816121 2.29390112220591 3.28091015943469 3.53951695911023
"71" 3.93980230612707 3.22651127824007 1.97742102399601 3.46791094083081 3.26575941076705 2.80584265204679 3.52801180812178 5.68357976733868 3.13341274390666 3.28327397893845 2.50106003707669
"72" 3.03821818958833 2.66287371722692 2.50907340757316 4.15796565770659 2.82137888640921 2.61586300641631 2.7364195555799 6.35957386867238 3.64846511786351 4.14942420150471 3.79296532202384
"73" 4.31291191692067 3.44180648247903 1.77779033434017 5.05400549164853 3.42751468997953 -0.84646801571365 2.82772739501956 2.97552956623647 1.82376652536803 3.52843210058592 4.45451459115698
"74" 3.19471372898174 2.73358052817131 3.73443530347459 2.98137790101507 3.37416870927424 2.63870059788915 3.34658074045762 7.07834157955767 2.6702487901971 3.89102574186114 3.93813085802682
"75" 4.26699061134716 3.28401605416721 3.22628664377066 5.61548535202147 2.99573227355399 2.72594802368478 3.60813926127081 6.13339804299665 3.04991543519892 3.55688738913759 2.98820092718733
"76" 4.376831662273 3.57277535072218 3.05168925189899 3.94710495711925 2.25758772706331 2.37588113694024 3.35464379489175 6.47543271670409 3.05787948622976 5.00532486760305 2.51065341628186
"77" 4.05927766259637 2.99216453410156 3.02706713139517 2.28744369399521 1.43983512804792 2.69209470464356 3.52269160884051 6.04500531403601 3.38547059646537 4.29518033346625 3.35851770963543
"78" 4.32087186542385 3.09567025671565 3.05903847383857 4.03650651318162 4.44382703557933 2.26367932042217 2.71943202245654 6.1527326947041 2.6907452134842 4.03746000518531 2.87343208890408
"79" 3.59704462626221 3.14224930740994 2.89634982664211e-12 5.3296579830015 1.24990173621434 1.94198018676165 2.55745703495039 5.84643877505772 2.03739231436592 2.79111867232739 2.79350473634149
"80" 4.061729883761 3.5128171670463 2.83844339945899 3.28478926300619 3.60549784517489 2.26319258918328 3.71623003408064 6.14418563412565 3.34637576185789 3.85095393803693 2.12653321862897
"81" 3.43753154723646 2.6859463611308 2.55288678413762 4.3167021959541 2.33214389523559 4.1248918739341 3.73154989161672 7.54644627374602 3.01370967283189 3.58788472390072 3.20801251454541
"82" 4.25328390125722 3.44192943694294 2.93350694502149 4.23805564528328 3.51749783735832 3.10921846518154 3.88128754672405 7.19593722647557 2.5981496300907 3.02654949358971 2.39534239728083
"83" 4.14844425521616 3.43040077728043 2.49800048453899 3.92621776601841 2.42480272571829 1.41983002329372 2.80169000414689 6.08904487544685 3.32713400448132 4.16312391133319 3.18309041409244
"84" 2.70172199245087 2.29986881601309 2.76419071037555 4.69347434809704 3.49953328238302 2.69176016560329 3.09799411119677 6.22455842927536 2.70021002711294 3.82584594639134 2.61599288469521
"85" 4.54242668486499 3.19873340495461 2.48125654298791 4.35712620684954 4.14630430115281 4.12708415056583 4.57915255454021 6.8627579130514 0.453992086684975 3.27938441035215 2.8101428329852
"86" 3.58138925647494 3.05205126968576 2.98878256995435 4.48749052484715 3.71357206670431 1.75601388090848 3.45179470093432 5.26269018890489 1.60756910733975 3.32680837080371 3.62760431200772
"87" 3.93029587195742 3.05765448263536 2.66905924697524 4.23545533965454 2.65324196460721 1.2403477106964 2.1327712635116 3.17387845893747 1.56101172021536 3.3356685135392 3.57263421966237
"88" 3.6843766147091 2.75745890504735 1.80640861241 5.21238503807432 2.09556092355972 1.6333308720856 3.47340909638282 6.36818718635049 2.68829216743148 3.15314968130293 1.27503220996611
"89" 3.43663682433935 3.1906368985683 3.05892231790973 3.64167066647767 3.13983261752775 2.58559657383398 3.83199171631551 6.58340922215876 3.26630596967274 4.05985813694619 3.25467430886629
"90" 3.52059822292575 3.22516817831251 2.73402663255934 4.06643853104801 2.64617479738412 1.17545382219218 2.6943970959748 2.58776403522771 1.02813186581255 3.64675984974763 3.61469240432817
"91" 4.21290964320743 3.34215552015072 2.90985371708761 3.72639365309284 4.00186370942794 1.79025274476269 2.68233902001674 5.97126183979046 0.511595572173666 2.64080570976237 3.50847514854352
"92" 3.7581036833844 3.27728018606459 4.28330923015288 3.63631937186736 1.34807314829969 1.22285775151443 3.29572728145982 5.88332238848828 2.12390947403142 2.81368234832189 3.63638573731529
"93" 4.13099880577471 3.44936570567507 2.51831479478244 3.92166510617362 3.13983261752775 4.64140370749811 3.11981265317673 7.3125534981026 1.4176534105866 3.1497867546029 3.99250057329792
"94" 4.40903340548029 3.24228912593324 3.06479188387934 4.33766459903967 4.11903717481247 2.92245587076902 3.36334125586763 5.61312810638807 0.859327487827292 2.67175883670967 3.77088173788691
"95" 4.15590190112349 3.04484769779535 1.97067525531393 4.19430610503414 2.56494935746154 2.90937176878116 2.40393201000472 6.18826412308259 3.02766322426722 3.72665910687815 2.2197554577113
"96" 4.28484629987448 2.98388272919846 2.7521835927022 2.59668761318665 2.58021682959233 3.20949039605924 2.94999254852979 6.35088571671474 3.56863928417262 4.26297371465922 3.44503596555814
"97" 4.66522631624984 3.36515148011222 3.47715732258908 4.41805688117301 3.04927304048202 2.93934407446212 3.24273347933299 6.47543271670409 -0.0357713747908841 3.47880176159942 2.57151126129623
"98" 3.87818087818841 3.20297623017721 1.45087368536102 3.70031918944155 3.44361809754611 2.49660029984433 3.54813076935342 5.73009978297357 2.20375740882676 3.19276290597873 4.73274845301955
"99" 3.34635942656046 2.98945262706036 2.96762269876681 4.81042768344758 3.69635146895264 3.06999681384549 3.73182527049434 7.15070145759253 1.66383668055017 3.33696931147444 3.68034556606333
"100" 4.09738944178809 3.22024639883249 2.99094432522153 3.0445175185008 3.09557760852371 3.75552324866905 4.2586818564255 7.45645455517621 1.41203742521594 3.00673717009637 2.02997547203457
"101" 4.14106923100164 3.39093875319284 3.53482462881669 3.88254700857547 1.83418018511201 2.61113149910027 3.14559171741615 6.00881318544259 2.35426752941288 2.90763979628306 3.17105503738921
"102" 4.50242406854969 3.34874144614728 2.65177054211188 5.18961142015818 3.31054301339402 1.6510068525113 3.4974366030354 6.16120732169508 2.8410226706041 3.69836928899066 2.29308338304914
"103" 3.63551792563386 3.25011219070648 2.51304189383423 4.07742409402126 1.69009581545155 2.93157297766808 3.70624891182134 6.69208374250663 1.57871024835272 2.94416060560063 2.19537009931414
"104" 5.00338617406203 4.41217424815917 2.86572957403645 5.11640739968466 3.89385903480047 3.09458231830921 3.42786075438355 6.26909628370626 1.10127002412775 2.84792224385173 4.3039510706304
"105" 3.83473741760885 3.63290920875878 1.67813192777141 3.16173409101285 3.00568260440716 3.07867813751382 3.9540835595647 6.64639051484773 3.26506692139132 3.66138293845013 2.34470798411248
"106" 3.46223403177947 3.29594154235571 2.58226142968799 4.6823584231042 3.8416005411316 4.20246782434814 4.74848948903824 7.51914995766982 2.562480562964 2.88757859306319 2.41890401752976
"107" 3.65233224291671 3.50402197681202 3.18974397824438 3.47457334087774 2.84490938381941 2.69312929610326 3.949048164702 6.31354804627709 2.59244746455366 2.91804602499272 2.85227059273774
"108" 3.84340479566886 3.1500268038349 3.02699662101692 3.00143991918801 2.3887627892351 2.35948986838842 2.87054725319182 5.99146454710798 3.11039123123384 3.65361933633623 2.67028111410474
"109" 4.29772690960891 3.61367919300127 3.29264073721479 3.05509860400565 2.81540871942271 3.18766920175617 3.46808673545752 5.88332238848828 4.04514445313704 4.60771497765977 3.20418262789599
"110" 4.14705164576636 3.26023493513674 3.13049394296591 3.2292366431371 2.52572864430826 2.17130773427585 3.76957286694127 6.53958595561767 2.99936788375454 3.55602599518865 0.449364668584862
"111" 4.36354557705786 3.5430758821975 2.54375962307022 2.72075593493501 0.357674444271816 1.43179948486706 3.42542849886484 6.02586597382531 2.27874001877922 3.13716991145027 2.2934999230341
"112" 4.07280791531747 3.72823178657101 2.56843317374256 3.39500409035466 2.73436750941958 2.92871704717621 3.08017212080618 5.46806014113513 3.22431445419664 4.2772796876693 3.65094763591877
"113" 4.07858698187455 3.53577282494747 2.55856703405453 3.01110142309098 3.2846635654062 2.27248584530902 3.53723843767593 6.09807428216624 2.89587552288 4.2512445544498 2.95129576441949
"114" 3.37507746636677 3.24756048380614 2.52120580231036 4.68433075994667 2.83321334405622 2.7244232662806 3.96088436828544 5.12396397940326 3.81343374414204 4.52811752245242 5.41227210701043
"115" 4.35575858262322 3.51253227447821 2.97469077354204 5.1978910720761 4.10098910494077 1.67572056065242 3.21864690445748 6.25958146406492 -0.0133394939878828 3.71350406052388 1.76257495838637
"116" 3.06231823787046 2.85430110497498 2.29119297827744 4.49636778625211 2.55722731136763 3.10587155601034 4.30284770826781 6.87212810133899 2.63711553258362 3.4480317457348 5.31010360200224
"117" 3.96355490688988 2.21451586066846 0.285141707465773 3.57979612612583 3.09557760852371 1.39526667765485 4.02782125410578 6.55677835615804 0.501412733445866 3.06638208117049 4.06213962370145
"118" 3.98185834806578 3.31086106750951 0.568610298239371 4.74753654278403 3.29212628660779 2.60956536104464 3.4358380324152 5.72031177660741 3.16119561720742 3.68667526262298 3.62112694180286
"119" 3.86572574546508 3.06515534018571 2.55009376572713 4.88685841486366 2.27521389619791 3.27962516659516 4.0595433112771 6.61069604471776 3.49710204936831 3.97554959068301 3.13038013473594
"120" 3.58230875671334 3.29271275433435 2.0906733624554 3.03753740232652 2.57261223020711 2.37126912407374 3.60843166380642 6.20657592672493 1.226034239928 3.08500553963722 3.74291831798789
"121" 3.61577373057507 2.85936059538509 -0.928250596834672 2.02125613831032 6.63856778916652 2.38544162515744 4.28563282792717 6.5206211275587 2.76586463683292 3.67923242246952 3.18907456351031
"122" 4.13452714445964 3.31992491476328 1.74408966753355 3.20004355119895 3.06805293513362 2.43975389689118 3.16862311741543 5.61312810638807 0.501017872554267 3.08813439708353 2.36388015833471
"123" 4.54901244920576 3.86075706527298 2.69234234179984 5.08762309472911 3.20274644293832 3.84473009754465 3.42947930381888 6.62936325343745 0.552225821665846 3.12485082182349 3.47870444918659
"124" 4.09718279230493 3.16392644340416 -0.00748783297481692 4.71293141695929 3.73289633953071 3.23504986101364 3.60928657850433 6.16120732169508 0.902446269584023 3.48144886813091 5.2727601452206
"125" 2.49795280181175 2.97625784830239 2.9915951077878 4.06422788076312 3.56104608260405 3.00219220548019 3.24764398241262 5.8636311755981 3.26027732897887 3.89046655689445 2.56409642083439
"126" 4.32130838934209 4.51745623158075 2.96560069464283 4.27965738251498 3.29212628660779 3.06678151562388 3.92527805749786 6.21460809842219 2.80887382786662 3.45390287456173 1.91239824691729
"127" 3.84338941715257 2.8240515322684 3.43407031358644 5.79663242762166 4.53367418428302 2.63400497835545 3.04651840853476 5.74620319054015 0.760609620592089 2.92974025104576 3.55983519503773
"128" 3.65785564343331 2.77634731055973 2.65806662618571 4.07195455429327 3.44361809754611 2.47609325790939 3.23213822976143 5.73979291217923 2.71198875623526 3.62190606307645 3.30998976988381
"129" 3.12303837657793 2.54965680589847 4.08919907124556 4.72473594898433 4.77912349311153 2.59060472148553 2.80808284205637 6.04500531403601 2.49858263149722 3.21348928783287 3.45838133610555
"130" 3.78189236274283 3.40890728427975 3.08820889491509 4.01589341770425 3.69635146895264 2.77159031749294 2.97973233127089 6.1527326947041 2.40553623617258 2.70104572891696 2.23890375038831
"131" 3.30007350186938 3.17408645408711 -0.0597295360541734 6.11021807857701 3.6609942506244 1.61431007241474 3.51564976448471 5.72031177660741 2.80793018818508 3.61586520370667 3.49090851594958
"132" 3.01208136263503 2.28964039036899 4.69149407197862 6.11388509553777 2.98568193770049 1.93093602261763 3.75168185805329 6.8627579130514 3.59927921616309 3.963158624246 1.7225944683834
"133" 3.96078606330538 3.84612010413451 2.72168694922569 4.23799063853195 2.60268968544438 1.58166545699477 3.62303951917689 6.06145691892802 2.36956338639452 2.58796949581902 2.76450728291146
"134" 5.01557141651255 4.54653516440497 -0.0529592427439236 4.76567013589538 1.31372366828506 3.41241702332667 3.19287594370788 5.66642668811243 2.9670004697253 3.50278851421745 3.14063575335687
"135" 4.05814363072775 3.0936059735129 3.16576723186266 4.24589074341012 3.81330703248899 2.49729766998128 3.01889944520604 6.10702288774225 2.91005913309416 3.13967339436444 2.62835606664304
"136" 4.50673807539075 3.73460068930584 2.74533715848005 3.94053818542697 3.73289633953071 1.39588342217632 3.05487375186718 5.31811999384422 1.70574044976188 3.48275979417065 5.5323115261055
"137" 3.36069402053275 3.10948698183465 2.53226153518728 3.66717398267196 3.13113691056019 2.83570419454444 3.88659107240232 6.72743172485086 1.78955121235781 2.9309176924577 3.21751142291436
"138" 4.09953237630677 3.27709210909554 3.40119388780204 4.57880408982302 3.10458667846607 3.06296523593387 3.62541788101437 6.46769872610435 3.01800886851832 3.9293191550204 3.20647726033379
"139" 4.15460395127589 3.58917466850561 4.01157231785326 5.72405821377178 4.16511363311031 2.95401091461347 3.91994082267699 6.8627579130514 0.856399442534875 2.77267307458251 3.79104921678943
"140" 3.55469793895295 2.88076021769986 3.84110322965564 4.94229074648228 2.97552956623647 2.14235288128566 3.30618563757446 6.29526600143965 1.43384451201795 2.88974506174088 3.58262232153222
"141" 3.64826863508783 2.97769719360313 1.47460704703476 2.72674525271939 3.15700042115011 3.02523420771058 3.28253807964064 5.84643877505772 3.10375873231533 3.54275098940349 1.60218671833265
"142" 4.69538488759182 3.75833749744695 3.26065651406796 4.65234014272417 3.74242022104197 2.80005876813528 3.43204360885941 6.29526600143965 1.49346066927917 2.74708668740826 3.48407919266095
"143" 3.62828642641844 3.37598749318411 2.26295161664128 4.10206385727481 3.58073729549423 2.72777404592823 3.92728770450618 5.67675380226828 0.98746732538785 2.9227698357736 3.47787345063897
"144" 2.20561211593997 2.66286950673733 3.05398781363095 3.67495226280287 1.21491274436427 2.58335694017892 3.21452796228263 6.23244801655052 2.52371688603358 3.22612233418825 0.830850088853486
"145" 4.31551691482436 3.58993768283108 3.37414315858404 3.09855375344635 1.95160817016995 2.65883901719986 3.2865398649638 6.28785856016178 3.03100745236381 3.51923567561211 3.19460551978732
"146" 3.2624388579722 2.75738965563373 2.7856169248248 4.90884569295221 3.44361809754611 2.33853979265176 2.0657477153169 5.64897423816121 3.1941610115926 3.82537703372526 3.34572995651405
"147" 4.14092132063136 3.63328671041721 2.85173673820757 3.88704536580453 3.00568260440716 1.99400524126694 4.14086788002972 7.01571242048723 3.1515450449962 3.8798475626056 1.5647671970224
"148" 4.25379128322714 3.86265438036111 2.22934059695712 3.3742456266259 2.7408400239252 2.56217018259824 2.87292471872477 6.1527326947041 2.09694841502052 3.36152624615683 3.52819519359952
"149" 3.8648508075188 2.80453693505598 2.5238017759788 3.61929510107582 3.6163087612791 0.225452510760138 2.75008417300921 5.85507192220243 3.20540367246097 3.26767995694226 2.90534286467461
"150" 3.895234785189 2.99034840260762 2.53462811217814 2.45012208851714 2.31253542384721 4.25281497087257 3.06385960213567 6.65544035036765 2.51716310697847 2.38019927525372 2.72764637080749
"151" 4.44697472191185 3.58238716705948 3.00959377529127 4.51798743486331 2.53369681395743 2.9752334293926 3.88639695811192 5.76519110278484 1.80658846176339 3.33262404607802 3.82551995340851
